1.19057723938e-06 7.05480231072e+53
1.41747416293e-06 4.97702356433e+53
1.68761247579e-06 3.51119173422e+53
2.00923300257e-06 2.47707635599e+53
2.39214708146e-06 1.74752840001e+53
2.84803586844e-06 1.23284673944e+53
3.39080668189e-06 8.69749002618e+52
4.0370172586e-06 6.13590727341e+52
4.80638086306e-06 4.32876128108e+52
5.72236765935e-06 3.05385550883e+52
6.81292069058e-06 2.15443469003e+52
8.1113083079e-06 1.51991108295e+52
9.65713905297e-06 1.07226722201e+52
1.1497569954e-05 7.56463327555e+51
1.36887450954e-05 5.33669923121e+51
1.62975083462e-05 3.76493580679e+51
1.94034424956e-05 2.65608778295e+51
2.31012970008e-05 1.87381742286e+51
2.75038784093e-05 1.32194114847e+51
3.27454916288e-05 9.32603346883e+50
3.89860370255e-05 6.57933224658e+50
4.64158883361e-05 4.64158883361e+50
5.52617001985e-05 3.27454916288e+50
6.57933224658e-05 2.31012970008e+50
7.83320322308e-05 1.62975083462e+50
9.32603346883e-05 1.1497569954e+50
0.000111033631817 8.1113083079e+49
0.000132194114847 5.72236765935e+49
0.000157387304316 4.0370172586e+49
0.000187381742286 2.84803586844e+49
0.000223092437441 2.00923300257e+49
0.000265608778295 1.41747416293e+49
0.000316227766017 1e+49
0.000376493580679 7.05480231072e+48
0.000448244687929 4.97702356433e+48
0.000533669923121 3.51119173422e+48
0.000635375263808 2.47707635599e+48
0.000756463327555 1.74752840001e+48
0.000900628020211 1.23284673944e+48
0.00107226722201 8.69749002618e+47
0.00127661694906 6.13590727341e+47
0.00151991108295 4.32876128108e+47
0.00180957154124 3.05385550883e+47
0.00215443469003 2.15443469003e+47
0.00256502090568 1.51991108295e+47
0.00305385550883 1.07226722201e+47
0.00363585086117 7.56463327555e+46
0.00432876128108 5.33669923121e+46
0.00515372465596 3.76493580679e+46
0.00613590727341 2.65608778295e+46
0.00730527154266 1.87381742286e+46
0.00869749002618 1.32194114847e+46
0.0103550336649 9.32603346883e+45
0.0123284673944 6.57933224658e+45
0.0146779926762 4.64158883361e+45
0.0174752840001 3.27454916288e+45
0.0208056753822 2.31012970008e+45
0.0247707635599 1.62975083462e+45
0.0294915072965 1.1497569954e+45
0.0351119173422 8.1113083079e+44
0.0418034496185 5.72236765935e+44
0.0497702356433 4.0370172586e+44
0.0592553097555 2.84803586844e+44
0.0705480231072 2.00923300257e+44
0.0839928705946 1.41747416293e+44
0.1 1e+44
0.119057723938 7.05480231072e+43
0.141747416293 4.97702356433e+43
0.168761247579 3.51119173422e+43
0.200923300257 2.47707635599e+43
0.239214708146 1.74752840001e+43
0.284803586844 1.23284673944e+43
0.339080668189 8.69749002618e+42
0.40370172586 6.13590727341e+42
0.480638086306 4.32876128108e+42
0.572236765935 3.05385550883e+42
0.681292069058 2.15443469003e+42
0.81113083079 1.51991108295e+42
0.965713905297 1.07226722201e+42
1.1497569954 7.56463327555e+41
1.36887450954 5.33669923121e+41
1.62975083462 3.76493580679e+41
1.94034424956 2.65608778295e+41
2.31012970008 1.87381742286e+41
2.75038784093 1.32194114847e+41
3.27454916288 9.32603346883e+40
3.89860370255 6.57933224658e+40
4.64158883361 4.64158883361e+40
5.52617001985 3.27454916288e+40
6.57933224658 2.31012970008e+40
7.83320322308 1.62975083462e+40
9.32603346883 1.1497569954e+40
11.1033631817 8.1113083079e+39
13.2194114847 5.72236765935e+39
15.7387304316 4.0370172586e+39
18.7381742286 2.84803586844e+39
22.3092437441 2.00923300257e+39
26.5608778295 1.41747416293e+39
31.6227766017 1e+39
